StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q2,Q3,A,B,C,D,E,F,G,Notes
2019-05-10 09:18:00,2019-05-10 09:18:13,IP Address,212.93.25.10,100,12,True,2019-05-10 09:18:14,R_1q8jTgbXto3z6Fr,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,150,Machine set,No,Yes,No,No,No,No,No,
2019-05-10 09:18:17,2019-05-10 09:18:31,IP Address,212.93.25.10,100,13,True,2019-05-10 09:18:32,R_3HqoeoowQody1Y8,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,151,Machine set,No,Yes,Yes,Yes,No,No,No,
2019-05-10 09:18:35,2019-05-10 09:18:49,IP Address,212.93.25.10,100,13,True,2019-05-10 09:18:49,R_XuOmNJgXAXr9Ysx,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,152,Machine set,No,Yes,No,No,No,No,No,
2019-05-10 09:18:53,2019-05-10 09:19:08,IP Address,212.93.25.10,100,14,True,2019-05-10 09:19:08,R_3gX9b8neagmW682,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,153,Machine set,No,Yes,No,No,No,No,No,
2019-05-10 09:19:15,2019-05-10 09:19:32,IP Address,212.93.25.10,100,17,True,2019-05-10 09:19:32,R_0IGSvLbJS4QFxXr,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,154,Machine set,No,Yes,No,No,No,No,No,
2019-05-10 09:19:34,2019-05-10 09:19:50,IP Address,212.93.25.10,100,15,True,2019-05-10 09:19:50,R_2pWQWRafsgwpF6N,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,155,Machine set,No,Yes,Yes,No,No,No,No,
2019-05-10 09:19:54,2019-05-10 09:20:08,IP Address,212.93.25.10,100,14,True,2019-05-10 09:20:08,R_1ouvzj4gTxfWZcH,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,156,Machine set,No,No,Yes,No,No,No,No,
2019-05-10 09:20:14,2019-05-10 09:20:37,IP Address,212.93.25.10,100,23,True,2019-05-10 09:20:37,R_2xKs3cpTok1yqKX,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,157,Machine set,No,Yes,No,Yes,No,No,No,borderline victimhood
2019-05-10 09:20:40,2019-05-10 09:20:53,IP Address,212.93.25.10,100,12,True,2019-05-10 09:20:53,R_revi858TIKiWCbf,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,158,Machine set,No,Yes,No,No,No,No,No,
2019-05-10 09:20:57,2019-05-10 09:21:09,IP Address,212.93.25.10,100,12,True,2019-05-10 09:21:10,R_1n1MtKNK7dJ6evj,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,159,Machine set,No,No,No,No,No,No,No,
2019-05-10 09:21:29,2019-05-10 09:21:41,IP Address,212.93.25.10,100,12,True,2019-05-10 09:21:41,R_1HbEtmxDQizUb7o,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,160,Machine set,No,Yes,Yes,No,No,No,No,
2019-05-10 09:21:45,2019-05-10 09:21:58,IP Address,212.93.25.10,100,13,True,2019-05-10 09:21:59,R_3kBq1WeW2vt53Qt,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,161,Machine set,No,Yes,Yes,No,No,No,No,
2019-05-10 09:22:02,2019-05-10 09:22:19,IP Address,212.93.25.10,100,16,True,2019-05-10 09:22:19,R_32KENdpyd1c4vyK,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,162,Machine set,Yes,No,No,No,No,No,No,
2019-05-10 09:22:29,2019-05-10 09:22:51,IP Address,212.93.25.10,100,22,True,2019-05-10 09:22:51,R_4GSF89HQkkIe5Db,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,163,Machine set,No,Yes,Yes,No,No,No,No,
2019-05-10 09:22:55,2019-05-10 09:23:09,IP Address,212.93.25.10,100,13,True,2019-05-10 09:23:09,R_vklGtvERhxRcDG9,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,164,Machine set,No,Yes,No,No,No,No,No,
2019-05-10 09:23:13,2019-05-10 09:23:32,IP Address,212.93.25.10,100,18,True,2019-05-10 09:23:32,R_6FIxn6ESDCr2p5D,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,165,Machine set,No,Yes,No,No,No,No,No,
2019-05-10 09:23:33,2019-05-10 09:23:52,IP Address,212.93.25.10,100,19,True,2019-05-10 09:23:52,R_3KvaK0oCxb2g0F7,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,166,Machine set,No,No,Yes,No,No,No,No,morality borderline
2019-05-10 09:23:54,2019-05-10 09:24:09,IP Address,212.93.25.10,100,15,True,2019-05-10 09:24:10,R_1rdKRKIZhMixrJW,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,167,Machine set,No,No,No,No,No,No,No,
2019-05-10 09:24:11,2019-05-10 09:24:26,IP Address,212.93.25.10,100,15,True,2019-05-10 09:24:27,R_xn3tIl32dBkSjAJ,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,168,Machine set,No,No,No,No,No,No,No,
2019-05-10 09:24:30,2019-05-10 09:24:44,IP Address,212.93.25.10,100,14,True,2019-05-10 09:24:45,R_2anv3kBR3MIdZ0i,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,169,Machine set,No,No,No,Yes,No,No,No,
2019-05-10 09:24:46,2019-05-10 09:25:01,IP Address,212.93.25.10,100,15,True,2019-05-10 09:25:02,R_zZrcvEjz0Me7gRz,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,170,Machine set,No,Yes,No,No,No,No,No,
2019-05-10 09:25:04,2019-05-10 09:25:18,IP Address,212.93.25.10,100,14,True,2019-05-10 09:25:19,R_1i2k13QFa04SE7v,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,171,Machine set,No,Yes,Yes,No,No,No,No,
2019-05-10 09:25:25,2019-05-10 09:25:37,IP Address,212.93.25.10,100,11,True,2019-05-10 09:25:37,R_6LFdsZcKDZ8wPgl,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,172,Machine set,No,No,No,No,No,No,No,
2019-05-10 09:26:23,2019-05-10 09:26:40,IP Address,212.93.25.10,100,16,True,2019-05-10 09:26:42,R_2CpGkfG57wPOwPd,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,173,Machine set,No,No,No,No,No,No,No,
2019-05-10 09:26:47,2019-05-10 09:27:03,IP Address,212.93.25.10,100,16,True,2019-05-10 09:27:03,R_1DRTbe3BL2Mj8PD,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,174,Machine set,No,Yes,Yes,No,No,No,No,
2019-05-10 09:27:07,2019-05-10 09:27:27,IP Address,212.93.25.10,100,19,True,2019-05-10 09:27:27,R_1ptGV3a2R8qE7VR,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,175,Machine set,No,No,No,No,No,No,No,conflict borderline
2019-05-10 09:27:31,2019-05-10 09:28:26,IP Address,212.93.25.10,100,54,True,2019-05-10 09:28:26,R_1QLSoZuxDE41XSC,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,176,Machine set,Yes,No,Yes,No,Yes,Yes,No,
2019-05-10 09:28:33,2019-05-10 09:28:45,IP Address,212.93.25.10,100,12,True,2019-05-10 09:28:45,R_dbE0eVPH80bz6G5,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,177,Machine set,No,No,No,No,No,No,No,
2019-05-10 09:28:48,2019-05-10 09:29:03,IP Address,212.93.25.10,100,14,True,2019-05-10 09:29:03,R_2QuG4Euztu44dEL,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,178,Machine set,No,No,No,No,No,No,No,
2019-05-10 09:29:07,2019-05-10 09:29:19,IP Address,212.93.25.10,100,12,True,2019-05-10 09:29:20,R_3LkksY4zJlL74mM,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,179,Machine set,No,No,No,No,No,No,No,
2019-05-10 09:29:26,2019-05-10 09:29:59,IP Address,212.93.25.10,100,33,True,2019-05-10 09:30:00,R_1rNaDsGj2lpfWac,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,180,Machine set,No,Yes,No,Yes,No,No,No,
2019-05-10 09:30:03,2019-05-10 09:30:17,IP Address,212.93.25.10,100,14,True,2019-05-10 09:30:17,R_6JAQRpTa8FlVwad,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,181,Machine set,No,Yes,No,No,No,No,No,
2019-05-10 09:30:21,2019-05-10 09:30:35,IP Address,212.93.25.10,100,14,True,2019-05-10 09:30:36,R_3EYUvh9IAsKYY2C,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,182,Machine set,Yes,No,No,No,No,No,No,
2019-05-10 09:30:39,2019-05-10 09:30:54,IP Address,212.93.25.10,100,14,True,2019-05-10 09:30:54,R_1psRCdQd0FlYpF0,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,183,Machine set,No,Yes,No,Yes,No,No,No,
2019-05-10 09:30:58,2019-05-10 09:31:12,IP Address,212.93.25.10,100,14,True,2019-05-10 09:31:13,R_2az2VE1ZxjXYOc8,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,184,Machine set,No,Yes,No,No,No,No,No,
2019-05-10 09:31:17,2019-05-10 09:31:30,IP Address,212.93.25.10,100,12,True,2019-05-10 09:31:30,R_CeILJPQ02uyRtzX,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,185,Machine set,No,No,No,No,No,No,No,
2019-05-10 09:31:34,2019-05-10 09:31:47,IP Address,212.93.25.10,100,12,True,2019-05-10 09:31:47,R_SCP8VNQjUVbveNP,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,186,Machine set,No,Yes,Yes,No,No,No,No,
2019-05-10 09:31:50,2019-05-10 09:32:03,IP Address,212.93.25.10,100,13,True,2019-05-10 09:32:03,R_2SHN0MFbURyylD9,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,187,Machine set,No,No,No,No,No,No,No,
2019-05-10 09:32:07,2019-05-10 09:32:21,IP Address,212.93.25.10,100,13,True,2019-05-10 09:32:21,R_2vifBWnzUBjqEjA,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,188,Machine set,No,Yes,No,No,No,No,No,
2019-05-10 09:32:22,2019-05-10 09:32:42,IP Address,212.93.25.10,100,19,True,2019-05-10 09:32:42,R_3sskZEdbBgEBgcs,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,189,Machine set,Yes,No,No,No,No,No,No,
2019-05-10 09:32:45,2019-05-10 09:32:59,IP Address,212.93.25.10,100,14,True,2019-05-10 09:33:00,R_5bf1MRZAt3IVrS9,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,190,Machine set,No,Yes,No,No,No,No,No,
2019-05-10 09:33:03,2019-05-10 09:33:18,IP Address,212.93.25.10,100,15,True,2019-05-10 09:33:18,R_3NUuh7HbYkcegwJ,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,191,Machine set,Yes,No,No,No,No,No,No,
2019-05-10 09:33:21,2019-05-10 09:33:36,IP Address,212.93.25.10,100,14,True,2019-05-10 09:33:36,R_1nTUDr5HlPj2yXX,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,192,Machine set,No,No,No,No,No,No,No,
2019-05-10 09:33:40,2019-05-10 09:33:54,IP Address,212.93.25.10,100,14,True,2019-05-10 09:33:55,R_8FYzKGlcllO5r5D,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,193,Machine set,No,Yes,No,No,No,No,No,
2019-05-10 09:33:58,2019-05-10 09:34:10,IP Address,212.93.25.10,100,12,True,2019-05-10 09:34:10,R_3oz7VqLfxE45p9r,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,194,Machine set,No,Yes,No,No,No,No,No,
2019-05-10 09:34:14,2019-05-10 09:34:28,IP Address,212.93.25.10,100,14,True,2019-05-10 09:34:29,R_2S75UG2dIig13MK,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,195,Machine set,No,Yes,No,Yes,No,No,No,
2019-05-10 09:34:32,2019-05-10 09:34:50,IP Address,212.93.25.10,100,17,True,2019-05-10 09:34:50,R_1dMGEwOLv5nNEga,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,196,Machine set,No,No,Yes,No,No,No,No,
2019-05-10 09:34:52,2019-05-10 09:35:06,IP Address,212.93.25.10,100,14,True,2019-05-10 09:35:07,R_2CdMhRO8dZlHaNx,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,197,Machine set,No,Yes,Yes,No,No,No,No,
2019-05-10 09:35:08,2019-05-10 09:35:21,IP Address,212.93.25.10,100,12,True,2019-05-10 09:35:21,R_2EnpcFmlzyil9Wn,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,198,Machine set,No,No,No,No,No,No,No,
2019-05-10 09:35:25,2019-05-10 09:35:50,IP Address,212.93.25.10,100,24,True,2019-05-10 09:35:50,R_29buuBu16nk3ETy,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,199,Machine set,Yes,Yes,Yes,No,No,No,No,HI borderline
2019-05-10 09:35:54,2019-05-10 09:36:09,IP Address,212.93.25.10,100,15,True,2019-05-10 09:36:09,R_3PNrtFx3Wf4mX7T,,,,,52.50250244140625,13.4011993408203125,anonymous,EN,DD,200,Machine set,Yes,Yes,Yes,No,No,No,No,HI borderline
2019-05-10 10:25:11,2019-05-10 10:28:40,IP Address,87.123.201.170,100,209,True,2019-05-10 10:28:41,R_2pKy0AEUtasdiim,,,,,53.5818023681640625,9.971893310546875,anonymous,EN,MR,50,Machine set,No,Yes,No,No,No,No,No,"Possibly Ant-Western because Bolton is depicted as seeking an enemy, but too subtle"
2019-05-10 10:28:42,2019-05-10 10:36:25,IP Address,87.123.201.170,100,462,True,2019-05-10 10:36:25,R_pKsKSfNQ5VKokjT,,,,,53.5818023681640625,9.971893310546875,anonymous,EN,MR,51,Reliability set,No,No,No,No,Yes,No,No,
2019-05-10 10:36:27,2019-05-10 10:36:54,IP Address,87.123.201.170,100,27,True,2019-05-10 10:36:54,R_1hQHmBzIBYr1CpJ,,,,,53.5818023681640625,9.971893310546875,anonymous,EN,MR,52,Machine set,No,No,No,No,No,No,No,
2019-05-10 10:36:55,2019-05-10 10:37:28,IP Address,87.123.201.170,100,32,True,2019-05-10 10:37:28,R_555cjiidaw4TBCh,,,,,53.5818023681640625,9.971893310546875,anonymous,EN,MR,53,Machine set,No,Yes,No,No,No,No,No,
2019-05-10 10:37:29,2019-05-10 10:38:17,IP Address,87.123.201.170,100,48,True,2019-05-10 10:38:18,R_22x1mzj98ynFI9C,,,,,53.5818023681640625,9.971893310546875,anonymous,EN,MR,54,Machine set,No,Yes,Yes,Yes,Yes,No,No,
2019-05-10 10:38:19,2019-05-10 10:39:08,IP Address,87.123.201.170,100,49,True,2019-05-10 10:39:09,R_1ltSEL6a5uRS0RZ,,,,,53.5818023681640625,9.971893310546875,anonymous,EN,MR,55,Machine set,Yes,No,No,No,No,No,No,
2019-05-10 10:39:10,2019-05-10 10:39:33,IP Address,87.123.201.170,100,23,True,2019-05-10 10:39:33,R_3KwLEH2lovAkQLA,,,,,53.5818023681640625,9.971893310546875,anonymous,EN,MR,56,Machine set,No,No,No,No,No,No,No,
2019-05-10 10:39:34,2019-05-10 10:40:14,IP Address,87.123.201.170,100,39,True,2019-05-10 10:40:14,R_1FkCdd48LzE5RzZ,,,,,53.5818023681640625,9.971893310546875,anonymous,EN,MR,57,Machine set,Yes,No,No,No,No,No,No,
2019-05-10 10:40:16,2019-05-10 10:41:09,IP Address,87.123.201.170,100,52,True,2019-05-10 10:41:09,R_2QAvtkr3Qre57Le,,,,,53.5818023681640625,9.971893310546875,anonymous,EN,MR,58,Machine set,No,No,No,No,No,No,No,
2019-05-10 10:41:10,2019-05-10 10:41:37,IP Address,87.123.201.170,100,27,True,2019-05-10 10:41:37,R_1EiLW4f2P2rUCSv,,,,,53.5818023681640625,9.971893310546875,anonymous,EN,MR,59,Machine set,No,Yes,No,Yes,No,No,No,
2019-05-10 10:41:38,2019-05-10 10:42:06,IP Address,87.123.201.170,100,28,True,2019-05-10 10:42:06,R_2xE3yGp7rtJsLse,,,,,53.5818023681640625,9.971893310546875,anonymous,EN,MR,60,Machine set,No,No,No,No,No,No,No,
2019-05-10 10:42:07,2019-05-10 10:43:32,IP Address,87.123.201.170,100,84,True,2019-05-10 10:43:32,R_3CDEFTjPEc2Xt3f,,,,,53.5818023681640625,9.971893310546875,anonymous,EN,MR,61,Machine set,No,No,No,No,No,No,No,
2019-05-10 10:43:33,2019-05-10 10:45:05,IP Address,87.123.201.170,100,92,True,2019-05-10 10:45:05,R_3D6dvf0r4fFBssA,,,,,53.5818023681640625,9.971893310546875,anonymous,EN,MR,62,Machine set,No,No,No,No,No,No,Yes,"Borderline Russian might "
2019-05-10 10:45:06,2019-05-10 10:45:42,IP Address,87.123.201.170,100,36,True,2019-05-10 10:45:43,R_vYmg3S9sL1W10BP,,,,,53.5818023681640625,9.971893310546875,anonymous,EN,MR,63,Machine set,No,No,No,No,No,No,No,
2019-05-10 10:45:44,2019-05-10 10:46:47,IP Address,87.123.201.170,100,62,True,2019-05-10 10:46:47,R_1M4BDOW6h7WtceY,,,,,53.5818023681640625,9.971893310546875,anonymous,EN,MR,64,Machine set,No,Yes,No,No,No,No,No,
2019-05-10 10:46:48,2019-05-10 10:49:55,IP Address,87.123.201.170,100,187,True,2019-05-10 10:49:56,R_3EmzohLt1P163P0,,,,,53.5818023681640625,9.971893310546875,anonymous,EN,MR,65,Machine set,No,No,No,No,No,No,Yes,
2019-05-10 10:49:57,2019-05-10 10:54:58,IP Address,87.123.201.170,100,300,True,2019-05-10 10:54:58,R_1gc4uqowhYySiVu,,,,,53.5818023681640625,9.971893310546875,anonymous,EN,MR,66,Machine set,No,No,No,Yes,No,No,No,"Borderline Serbian Victimhood because Serbia is not directly portrayed as a victim but the issue of Kosovo's independence is discussed at length, specifically its recognition. "
2019-05-10 10:54:59,2019-05-10 10:55:38,IP Address,87.123.201.170,100,39,True,2019-05-10 10:55:38,R_33xuHaZTKBJIKUz,,,,,53.5818023681640625,9.971893310546875,anonymous,EN,MR,67,Machine set,No,No,No,No,No,No,No,
2019-05-10 10:55:39,2019-05-10 10:56:14,IP Address,87.123.201.170,100,34,True,2019-05-10 10:56:14,R_2OQ0jfSjRNTw1Pn,,,,,53.5818023681640625,9.971893310546875,anonymous,EN,MR,68,Machine set,Yes,No,No,No,No,No,No,
2019-05-10 10:56:15,2019-05-10 10:58:06,IP Address,87.123.201.170,100,111,True,2019-05-10 10:58:07,R_2YIYmZYNQnNIygM,,,,,53.5818023681640625,9.971893310546875,anonymous,EN,MR,69,Machine set,No,No,No,No,No,No,No,
2019-05-10 10:58:07,2019-05-10 10:59:00,IP Address,87.123.201.170,100,52,True,2019-05-10 10:59:01,R_24Hr6tA75f103OH,,,,,53.5818023681640625,9.971893310546875,anonymous,EN,MR,70,Machine set,No,No,No,No,Yes,No,No,
2019-05-10 10:59:02,2019-05-10 11:00:23,IP Address,87.123.201.170,100,81,True,2019-05-10 11:00:24,R_ehuFsw0rhPaMte9,,,,,53.5818023681640625,9.971893310546875,anonymous,EN,MR,71,Machine set,Yes,No,No,Yes,No,No,No,
2019-05-10 11:00:25,2019-05-10 11:01:29,IP Address,87.123.201.170,100,63,True,2019-05-10 11:01:29,R_3rMRqOuSw9wE1GV,,,,,53.5818023681640625,9.971893310546875,anonymous,EN,MR,72,Machine set,No,Yes,No,No,No,No,No,
2019-05-10 11:01:30,2019-05-10 11:02:39,IP Address,87.123.201.170,100,69,True,2019-05-10 11:02:39,R_3NHXcQpOGEhzuTq,,,,,53.5818023681640625,9.971893310546875,anonymous,EN,MR,73,Machine set,No,No,No,No,No,No,No,
2019-05-10 11:02:40,2019-05-10 11:04:23,IP Address,87.123.201.170,100,102,True,2019-05-10 11:04:24,R_124MIdC6bs9sgH4,,,,,53.5818023681640625,9.971893310546875,anonymous,EN,MR,74,Machine set,No,No,Yes,No,Yes,No,No,
2019-05-10 11:04:25,2019-05-10 11:05:24,IP Address,87.123.201.170,100,59,True,2019-05-10 11:05:24,R_cCIUs9yQPb7eXkZ,,,,,53.5818023681640625,9.971893310546875,anonymous,EN,MR,75,Machine set,No,No,No,No,No,No,No,
2019-05-10 11:05:25,2019-05-10 11:06:19,IP Address,87.123.201.170,100,53,True,2019-05-10 11:06:19,R_1Ng2E0I6aIPrUg2,,,,,53.5818023681640625,9.971893310546875,anonymous,EN,MR,76,Machine set,Yes,No,No,No,No,No,No,
2019-05-10 11:06:20,2019-05-10 11:07:40,IP Address,87.123.201.170,100,80,True,2019-05-10 11:07:40,R_269LnoZ2CO6vMjg,,,,,53.5818023681640625,9.971893310546875,anonymous,EN,MR,77,Machine set,No,Yes,No,No,No,No,Yes,Borderline Russian 'might' frame. Statements don't necessarily promote Russian might but the article reflects on Russia as a mediator as if they were hosting the Oslo Accords or something
2019-05-10 11:07:41,2019-05-10 11:08:08,IP Address,87.123.201.170,100,26,True,2019-05-10 11:08:08,R_VIqEl2QzO1ghSBX,,,,,53.5818023681640625,9.971893310546875,anonymous,EN,MR,78,Machine set,No,No,No,No,No,No,No,
2019-05-10 11:08:09,2019-05-10 11:08:55,IP Address,87.123.201.170,100,45,True,2019-05-10 11:08:55,R_1rHciLjewXeVsaP,,,,,53.5818023681640625,9.971893310546875,anonymous,EN,MR,79,Machine set,Yes,No,No,No,No,No,No,
2019-05-10 11:08:56,2019-05-10 11:09:30,IP Address,87.123.201.170,100,34,True,2019-05-10 11:09:31,R_1gOu26P6DpYPAUx,,,,,53.5818023681640625,9.971893310546875,anonymous,EN,MR,80,Machine set,No,No,No,Yes,No,No,No,
2019-05-10 11:09:32,2019-05-10 11:10:10,IP Address,87.123.201.170,100,37,True,2019-05-10 11:10:10,R_W1ywuSv4VtvJxfj,,,,,53.5818023681640625,9.971893310546875,anonymous,EN,MR,81,Machine set,No,No,Yes,Yes,No,No,No,
2019-05-10 11:10:11,2019-05-10 11:10:44,IP Address,87.123.201.170,100,33,True,2019-05-10 11:10:45,R_WwJWUHRReot5qq5,,,,,53.5818023681640625,9.971893310546875,anonymous,EN,MR,82,Machine set,No,No,No,No,No,No,No,"Video clip, not article"
2019-05-10 11:10:46,2019-05-10 11:16:15,IP Address,87.123.201.170,100,329,True,2019-05-10 11:16:16,R_9BubkHDTlXaPvDb,,,,,53.5818023681640625,9.971893310546875,anonymous,EN,MR,83,Machine set,No,Yes,No,No,No,No,No,
2019-05-10 11:16:16,2019-05-10 11:18:24,IP Address,87.123.201.170,100,127,True,2019-05-10 11:18:24,R_3qxQn3aRal88Zx4,,,,,53.5818023681640625,9.971893310546875,anonymous,EN,MR,84,Machine set,No,No,No,No,Yes,No,No,
2019-05-10 11:18:25,2019-05-10 11:19:06,IP Address,87.123.201.170,100,40,True,2019-05-10 11:19:06,R_QcAD8NOXCCVu9up,,,,,53.5818023681640625,9.971893310546875,anonymous,EN,MR,85,Machine set,No,No,No,No,No,No,No,
2019-05-10 11:19:07,2019-05-10 11:19:45,IP Address,87.123.201.170,100,37,True,2019-05-10 11:19:45,R_1hGU3eoP026YvqC,,,,,53.5818023681640625,9.971893310546875,anonymous,EN,MR,86,Machine set,Yes,No,No,No,No,No,No,
2019-05-10 11:19:46,2019-05-10 11:23:02,IP Address,87.123.201.170,100,195,True,2019-05-10 11:23:02,R_3PigevYO3LnbVRd,,,,,53.5818023681640625,9.971893310546875,anonymous,EN,MR,87,Machine set,Yes,Yes,No,No,No,No,No,
2019-05-10 11:23:03,2019-05-10 11:25:06,IP Address,87.123.201.170,100,122,True,2019-05-10 11:25:06,R_pcunjI4NsZlIQrT,,,,,53.5818023681640625,9.971893310546875,anonymous,EN,MR,88,Machine set,No,No,No,No,No,No,No,
2019-05-10 11:25:07,2019-05-10 11:25:51,IP Address,87.123.201.170,100,44,True,2019-05-10 11:25:52,R_3rYCrDCDmDWKXGd,,,,,53.5818023681640625,9.971893310546875,anonymous,EN,MR,89,Machine set,No,No,No,No,No,No,No,
2019-05-10 11:25:52,2019-05-10 11:28:20,IP Address,87.123.201.170,100,147,True,2019-05-10 11:28:20,R_1IBnGjfzhYlm5lo,,,,,53.5818023681640625,9.971893310546875,anonymous,EN,MR,90,Machine set,Yes,No,No,No,No,No,No,
2019-05-10 11:28:21,2019-05-10 11:28:58,IP Address,87.123.201.170,100,37,True,2019-05-10 11:28:59,R_3e8hD0KMQYx8w5Z,,,,,53.5818023681640625,9.971893310546875,anonymous,EN,MR,91,Machine set,No,Yes,No,No,No,No,No,
2019-05-10 11:29:00,2019-05-10 11:29:54,IP Address,87.123.201.170,100,53,True,2019-05-10 11:29:54,R_1QJTxloIesPr3bk,,,,,53.5818023681640625,9.971893310546875,anonymous,EN,MR,92,Machine set,No,Yes,No,No,No,No,No,
2019-05-10 11:29:55,2019-05-10 11:31:14,IP Address,87.123.201.170,100,79,True,2019-05-10 11:31:15,R_PCySnrK40RmDjzj,,,,,53.5818023681640625,9.971893310546875,anonymous,EN,MR,93,Machine set,Yes,No,No,No,No,No,No,
2019-05-10 11:31:16,2019-05-10 11:32:54,IP Address,87.123.201.170,100,98,True,2019-05-10 11:32:54,R_1Hjn1BRMUBOSWRV,,,,,53.5818023681640625,9.971893310546875,anonymous,EN,MR,94,Machine set,No,No,No,No,No,No,No,
2019-05-10 11:32:55,2019-05-10 11:33:28,IP Address,87.123.201.170,100,32,True,2019-05-10 11:33:28,R_2Xh8Y59vmzGLfRn,,,,,53.5818023681640625,9.971893310546875,anonymous,EN,MR,95,Machine set,No,Yes,No,No,No,No,No,
2019-05-10 11:33:30,2019-05-10 11:34:02,IP Address,87.123.201.170,100,31,True,2019-05-10 11:34:02,R_XgEO5RFF0XRB0Wd,,,,,53.5818023681640625,9.971893310546875,anonymous,EN,MR,96,Machine set,No,No,No,No,No,No,No,
2019-05-10 11:34:03,2019-05-10 11:34:35,IP Address,87.123.201.170,100,32,True,2019-05-10 11:34:35,R_yJFBXa1BJ35xKx3,,,,,53.5818023681640625,9.971893310546875,anonymous,EN,MR,97,Machine set,Yes,No,No,No,No,No,No,
2019-05-10 11:34:36,2019-05-10 11:35:19,IP Address,87.123.201.170,100,43,True,2019-05-10 11:35:20,R_2tmXeWhSfuFNSSC,,,,,53.5818023681640625,9.971893310546875,anonymous,EN,MR,98,Machine set,No,No,No,No,No,No,No,
2019-05-10 11:35:21,2019-05-10 11:35:40,IP Address,87.123.201.170,100,19,True,2019-05-10 11:35:40,R_0P9gF1lDsQrVTDH,,,,,53.5818023681640625,9.971893310546875,anonymous,EN,MR,99,Machine set,No,No,No,No,No,No,No,
2019-05-10 11:35:41,2019-05-10 11:36:55,IP Address,87.123.201.170,100,73,True,2019-05-10 11:36:55,R_2uBV5XExSNbjI8m,,,,,53.5818023681640625,9.971893310546875,anonymous,EN,MR,100,Machine set,No,No,No,No,No,No,No,Just to note - the last few articles all had no frames because they happened to be unrelated articles (one simply referring to the death of a singer for example)
2019-05-10 11:36:56,2019-05-10 11:37:40,IP Address,87.123.201.170,100,43,True,2019-05-10 11:37:40,R_2uPrruKg8HtFwc6,,,,,53.5818023681640625,9.971893310546875,anonymous,EN,MR,101,Machine set,No,Yes,No,No,Yes,No,No,
